name,x,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000590024.1,ENST00000590024.1,Nuclear,4.03124215,3590,0.367688022,antisense,chromosome_name2
ENST00000589963.1,ENST00000589963.1,Cytosol,-0.103589522,578,0.498269896,antisense,chromosome_name17
ENST00000589950.1,ENST00000589950.1,Nuclear,3.587876346,570,0.331578947,antisense,chromosome_name17
ENST00000589905.1,ENST00000589905.1,Cytosol,-0.692958261,785,0.608917197,antisense,chromosome_name18
ENST00000589814.5,ENST00000589814.5,Cytosol,-3.562913928,539,0.597402597,antisense,chromosome_name17
ENST00000589795.1,ENST00000589795.1,Nuclear,3.543205882,4910,0.409979633,antisense,chromosome_name18
ENST00000589794.1,ENST00000589794.1,Nuclear,2.957218676,335,0.504477612,antisense,chromosome_name18
ENST00000589734.1,ENST00000589734.1,Cytosol,-0.924584526,574,0.599303136,antisense,chromosome_name19
ENST00000589671.1,ENST00000589671.1,Nuclear,3.047827735,452,0.327433628,antisense,chromosome_name19
ENST00000589551.1,ENST00000589551.1,Cytosol,-0.166579124,523,0.518164436,antisense,chromosome_name19
ENST00000589518.1,ENST00000589518.1,Cytosol,-0.445896598,393,0.628498728,antisense,chromosome_name17
ENST00000589499.1,ENST00000589499.1,Nuclear,3.649018398,1615,0.546130031,antisense,chromosome_name18
ENST00000589457.2,ENST00000589457.2,Cytosol,-0.787141266,721,0.52704577,antisense,chromosome_name19
ENST00000589451.1,ENST00000589451.1,Nuclear,4.375588981,547,0.57952468,antisense,chromosome_name17
ENST00000589433.1,ENST00000589433.1,Nuclear,3.400273061,541,0.449168207,antisense,chromosome_name7
ENST00000589394.1,ENST00000589394.1,Nuclear,5.046604323,667,0.343328336,antisense,chromosome_name6
ENST00000589365.1,ENST00000589365.1,Nuclear,3.169298135,555,0.504504505,antisense,chromosome_name19
ENST00000589360.1,ENST00000589360.1,Nuclear,3.581758375,565,0.683185841,antisense,chromosome_name19
ENST00000589355.1,ENST00000589355.1,Nuclear,3.931868585,498,0.479919679,antisense,chromosome_name2
ENST00000589303.5,ENST00000589303.5,Cytosol,-0.287090911,579,0.563039724,antisense,chromosome_name2
ENST00000589281.2,ENST00000589281.2,Nuclear,2.826603062,701,0.440798859,antisense,chromosome_name18
ENST00000589255.5,ENST00000589255.5,Nuclear,3.226576628,946,0.453488372,antisense,chromosome_name6
ENST00000589242.1,ENST00000589242.1,Nuclear,2.958600909,487,0.435318275,antisense,chromosome_name18
ENST00000589234.5,ENST00000589234.5,Nuclear,3.67605479,751,0.434087883,antisense,chromosome_name2
ENST00000589227.1,ENST00000589227.1,Nuclear,3.268068296,2515,0.435785288,antisense,chromosome_name19
ENST00000589128.1,ENST00000589128.1,Nuclear,3.698692181,792,0.375,antisense,chromosome_name9
ENST00000589084.1,ENST00000589084.1,Cytosol,-0.276839934,324,0.410493827,antisense,chromosome_name18
ENST00000589025.5,ENST00000589025.5,Cytosol,-3.309177817,560,0.494642857,antisense,chromosome_name19
ENST00000589021.1,ENST00000589021.1,Cytosol,-0.484665234,2176,0.434283088,antisense,chromosome_name19
ENST00000588946.2,ENST00000588946.2,Cytosol,-0.481542991,1081,0.59666975,antisense,chromosome_name18
ENST00000588945.1,ENST00000588945.1,Nuclear,3.009246428,593,0.524451939,antisense,chromosome_name19
ENST00000588925.5,ENST00000588925.5,Cytosol,-0.648400614,1976,0.483299595,antisense,chromosome_name18
ENST00000588908.5,ENST00000588908.5,Cytosol,-1.064893248,625,0.5296,antisense,chromosome_name19
ENST00000588906.5,ENST00000588906.5,Cytosol,-1.983521637,850,0.481176471,antisense,chromosome_name19
ENST00000588900.5,ENST00000588900.5,Nuclear,2.885895516,722,0.41966759,antisense,chromosome_name6
ENST00000588845.2,ENST00000588845.2,Cytosol,-2.55022698,545,0.414678899,antisense,chromosome_name19
ENST00000588785.5,ENST00000588785.5,Cytosol,-1.97709435,574,0.515679443,antisense,chromosome_name17
ENST00000588765.4,ENST00000588765.4,Cytosol,-2.831080428,579,0.531951641,antisense,chromosome_name19
ENST00000588707.5,ENST00000588707.5,Nuclear,3.468645999,607,0.515650741,antisense,chromosome_name2
ENST00000588698.5,ENST00000588698.5,Cytosol,-4.155048739,460,0.541304348,antisense,chromosome_name17
ENST00000588504.5,ENST00000588504.5,Nuclear,3.774719395,544,0.613970588,antisense,chromosome_name17
ENST00000588469.1,ENST00000588469.1,Cytosol,-0.823261669,739,0.649526387,antisense,chromosome_name19
ENST00000588342.1,ENST00000588342.1,Cytosol,-0.127265894,325,0.510769231,antisense,chromosome_name19
ENST00000588291.1,ENST00000588291.1,Nuclear,3.604147472,562,0.480427046,antisense,chromosome_name1
ENST00000588290.3,ENST00000588290.3,Cytosol,-2.489430872,469,0.590618337,antisense,chromosome_name19
ENST00000588257.5,ENST00000588257.5,Nuclear,5.360994353,814,0.450859951,antisense,chromosome_name2
ENST00000588197.1,ENST00000588197.1,Nuclear,4.114110056,739,0.374830853,antisense,chromosome_name18
ENST00000588104.1,ENST00000588104.1,Nuclear,3.01710293,1449,0.553485162,antisense,chromosome_name17
ENST00000587944.5,ENST00000587944.5,Nuclear,4.558672628,991,0.425832492,antisense,chromosome_name2
ENST00000587898.1,ENST00000587898.1,Nuclear,2.878827968,197,0.54822335,antisense,chromosome_name17
ENST00000587815.5,ENST00000587815.5,Nuclear,4.165023027,623,0.465489567,antisense,chromosome_name6
ENST00000587696.2,ENST00000587696.2,Nuclear,3.019639764,1432,0.539804469,antisense,chromosome_name1
ENST00000587691.1,ENST00000587691.1,Nuclear,3.877316661,441,0.494331066,antisense,chromosome_name1
ENST00000587619.1,ENST00000587619.1,Nuclear,2.931867623,527,0.436432638,antisense,chromosome_name18
ENST00000587592.5,ENST00000587592.5,Nuclear,4.323759574,374,0.449197861,antisense,chromosome_name19
ENST00000587588.3,ENST00000587588.3,Nuclear,3.363565348,1145,0.486462882,antisense,chromosome_name13
ENST00000587536.5,ENST00000587536.5,Cytosol,-1.650289779,1799,0.455808783,antisense,chromosome_name19
ENST00000587534.1,ENST00000587534.1,Nuclear,3.154983938,2003,0.58662007,antisense,chromosome_name17
ENST00000587276.1,ENST00000587276.1,Nuclear,2.880705403,470,0.44893617,antisense,chromosome_name18
ENST00000587253.5,ENST00000587253.5,Nuclear,3.718764941,766,0.454308094,antisense,chromosome_name6
ENST00000587060.1,ENST00000587060.1,Cytosol,-0.987281979,670,0.485074627,antisense,chromosome_name19
ENST00000587036.5,ENST00000587036.5,Nuclear,3.866794225,655,0.436641221,antisense,chromosome_name6
ENST00000587008.1,ENST00000587008.1,Nuclear,3.208562913,462,0.515151515,antisense,chromosome_name9
ENST00000586962.1,ENST00000586962.1,Cytosol,-0.381770076,643,0.573872473,antisense,chromosome_name19
ENST00000586808.1,ENST00000586808.1,Nuclear,3.242129374,890,0.586516854,antisense,chromosome_name17
ENST00000586706.5,ENST00000586706.5,Nuclear,4.066289589,476,0.550420168,antisense,chromosome_name17
ENST00000586627.1,ENST00000586627.1,Cytosol,-0.841593668,864,0.556712963,antisense,chromosome_name17
ENST00000586614.5,ENST00000586614.5,Cytosol,-2.339077526,568,0.533450704,antisense,chromosome_name19
ENST00000586591.1,ENST00000586591.1,Nuclear,3.718485796,361,0.479224377,antisense,chromosome_name18
ENST00000586556.1,ENST00000586556.1,Cytosol,-0.045291809,618,0.53236246,antisense,chromosome_name19
ENST00000586498.1,ENST00000586498.1,Nuclear,3.6978466,352,0.590909091,antisense,chromosome_name19
ENST00000586474.1,ENST00000586474.1,Nuclear,4.112233941,553,0.350813743,antisense,chromosome_name18
ENST00000586453.1,ENST00000586453.1,Cytosol,-0.670989892,568,0.524647887,antisense,chromosome_name18
ENST00000586297.1,ENST00000586297.1,Nuclear,3.663447922,428,0.485981308,antisense,chromosome_name19
ENST00000586259.1,ENST00000586259.1,Nuclear,4.522610699,447,0.693512304,antisense,chromosome_name19
ENST00000586234.1,ENST00000586234.1,Nuclear,2.928812271,857,0.407234539,antisense,chromosome_name6
ENST00000586206.5,ENST00000586206.5,Nuclear,3.539360189,757,0.457067371,antisense,chromosome_name9
ENST00000586169.1,ENST00000586169.1,Cytosol,-0.002726267,379,0.593667546,antisense,chromosome_name19
ENST00000586139.5,ENST00000586139.5,Nuclear,2.925652215,2684,0.45342772,antisense,chromosome_name19
ENST00000585946.5,ENST00000585946.5,Nuclear,2.928141117,824,0.51092233,antisense,chromosome_name6
ENST00000585921.1,ENST00000585921.1,Nuclear,3.550471659,286,0.496503497,antisense,chromosome_name17
ENST00000585890.1,ENST00000585890.1,Cytosol,-1.676814288,581,0.39070568,antisense,chromosome_name19
ENST00000585832.2,ENST00000585832.2,Cytosol,-2.199965679,994,0.61971831,antisense,chromosome_name19
ENST00000585797.4,ENST00000585797.4,Cytosol,-2.621254486,1593,0.460138104,antisense,chromosome_name19
ENST00000585765.1,ENST00000585765.1,Cytosol,-0.577023851,470,0.5,antisense,chromosome_name17
ENST00000585647.2,ENST00000585647.2,Nuclear,4.303579061,328,0.62804878,antisense,chromosome_name19
ENST00000585596.5,ENST00000585596.5,Cytosol,-0.437251357,571,0.600700525,antisense,chromosome_name19
ENST00000585578.5,ENST00000585578.5,Nuclear,4.60873102,2777,0.444364422,antisense,chromosome_name19
ENST00000585478.5,ENST00000585478.5,Nuclear,5.723584164,1130,0.376106195,antisense,chromosome_name9
ENST00000585411.1,ENST00000585411.1,Nuclear,3.910883724,297,0.676767677,antisense,chromosome_name19
ENST00000585408.1,ENST00000585408.1,Cytosol,-2.193265507,426,0.589201878,antisense,chromosome_name19
ENST00000585397.1,ENST00000585397.1,Cytosol,-4.274999725,448,0.470982143,antisense,chromosome_name19
ENST00000585351.1,ENST00000585351.1,Nuclear,2.866435648,893,0.572228443,antisense,chromosome_name17
ENST00000585346.5,ENST00000585346.5,Nuclear,3.765551967,488,0.608606557,antisense,chromosome_name17
ENST00000585330.5,ENST00000585330.5,Cytosol,-4.166722445,463,0.410367171,antisense,chromosome_name1
ENST00000585280.5,ENST00000585280.5,Cytosol,-0.302972736,405,0.486419753,antisense,chromosome_name17
ENST00000585267.5,ENST00000585267.5,Nuclear,4.311298355,1337,0.440538519,antisense,chromosome_name9
ENST00000585236.5,ENST00000585236.5,Cytosol,-2.705840239,1791,0.570630932,antisense,chromosome_name17
ENST00000585184.1,ENST00000585184.1,Cytosol,-3.185315231,389,0.496143959,antisense,chromosome_name18
ENST00000585075.1,ENST00000585075.1,Cytosol,-0.054316939,2527,0.607835378,antisense,chromosome_name17
ENST00000585003.1,ENST00000585003.1,Cytosol,-0.186439035,516,0.496124031,antisense,chromosome_name22
ENST00000584934.1,ENST00000584934.1,Cytosol,-0.250442437,1404,0.452279202,antisense,chromosome_name6
ENST00000584926.5,ENST00000584926.5,Cytosol,-5.951298958,604,0.475165563,antisense,chromosome_name17
ENST00000584753.1,ENST00000584753.1,Nuclear,3.021512819,483,0.453416149,antisense,chromosome_name18
ENST00000584714.5,ENST00000584714.5,Cytosol,-0.397288353,541,0.563770795,antisense,chromosome_name17
ENST00000584705.1,ENST00000584705.1,Cytosol,-0.625633409,709,0.497884344,antisense,chromosome_name17
ENST00000584428.1,ENST00000584428.1,Cytosol,-0.020880209,539,0.593692022,antisense,chromosome_name17
ENST00000584391.5,ENST00000584391.5,Cytosol,-1.184535862,442,0.497737557,antisense,chromosome_name17
ENST00000584351.5,ENST00000584351.5,Nuclear,2.837446991,2660,0.442481203,antisense,chromosome_name9
ENST00000584258.1,ENST00000584258.1,Nuclear,3.595634207,893,0.433370661,antisense,chromosome_name17
ENST00000584252.1,ENST00000584252.1,Cytosol,-0.065291621,659,0.491654021,antisense,chromosome_name18
ENST00000584131.1,ENST00000584131.1,Nuclear,3.013965845,280,0.378571429,antisense,chromosome_name17
ENST00000584108.5,ENST00000584108.5,Nuclear,3.102554666,1595,0.463322884,antisense,chromosome_name7
ENST00000584020.5,ENST00000584020.5,Nuclear,5.732156354,813,0.435424354,antisense,chromosome_name9
ENST00000583991.1,ENST00000583991.1,Nuclear,2.844288186,432,0.49537037,antisense,chromosome_name18
ENST00000583934.1,ENST00000583934.1,Cytosol,-1.544072723,461,0.546637744,antisense,chromosome_name17
ENST00000583889.1,ENST00000583889.1,Nuclear,3.842405121,440,0.495454545,antisense,chromosome_name18
ENST00000583826.5,ENST00000583826.5,Cytosol,-0.556949404,1004,0.633466135,antisense,chromosome_name17
ENST00000583571.1,ENST00000583571.1,Nuclear,3.185456324,753,0.444887118,antisense,chromosome_name18
ENST00000583492.1,ENST00000583492.1,Cytosol,-1.444283241,969,0.616099071,antisense,chromosome_name17
ENST00000583400.6,ENST00000583400.6,Cytosol,-0.285552244,712,0.537921348,antisense,chromosome_name17
ENST00000583377.1,ENST00000583377.1,Cytosol,-0.551017664,492,0.652439024,antisense,chromosome_name17
ENST00000583343.6,ENST00000583343.6,Cytosol,-0.835245083,876,0.542237443,antisense,chromosome_name17
ENST00000583326.1,ENST00000583326.1,Nuclear,3.811030002,568,0.507042254,antisense,chromosome_name18
ENST00000583250.1,ENST00000583250.1,Nuclear,3.900099103,591,0.375634518,antisense,chromosome_name17
ENST00000583086.1,ENST00000583086.1,Nuclear,3.705948941,571,0.458844133,antisense,chromosome_name18
ENST00000582911.5,ENST00000582911.5,Cytosol,-4.749188919,879,0.463026166,antisense,chromosome_name17
ENST00000582842.1,ENST00000582842.1,Cytosol,-0.267532357,860,0.463953488,antisense,chromosome_name17
ENST00000582774.1,ENST00000582774.1,Nuclear,2.85109053,345,0.48115942,antisense,chromosome_name17
ENST00000582752.6,ENST00000582752.6,Nuclear,4.009203788,437,0.411899314,antisense,chromosome_name17
ENST00000582616.1,ENST00000582616.1,Nuclear,2.86564782,762,0.480314961,antisense,chromosome_name7
ENST00000582591.1,ENST00000582591.1,Cytosol,-3.504148732,568,0.443661972,antisense,chromosome_name18
ENST00000582558.1,ENST00000582558.1,Nuclear,3.702762294,304,0.483552632,antisense,chromosome_name17
ENST00000582324.5,ENST00000582324.5,Cytosol,-0.140541445,756,0.435185185,antisense,chromosome_name17
ENST00000582269.1,ENST00000582269.1,Nuclear,3.04667439,348,0.402298851,antisense,chromosome_name18
ENST00000582233.1,ENST00000582233.1,Cytosol,-0.010513625,473,0.55602537,antisense,chromosome_name18
ENST00000582218.1,ENST00000582218.1,Nuclear,3.106360293,722,0.495844875,antisense,chromosome_name1
ENST00000582142.1,ENST00000582142.1,Nuclear,4.514453226,473,0.4397463,antisense,chromosome_name17
ENST00000582106.1,ENST00000582106.1,Cytosol,-0.883082609,1895,0.654881266,antisense,chromosome_name17
ENST00000581996.2,ENST00000581996.2,Cytosol,-1.777524084,1200,0.480833333,antisense,chromosome_name18
ENST00000581913.5,ENST00000581913.5,Cytosol,-1.975457706,1091,0.534372136,antisense,chromosome_name17
ENST00000581905.1,ENST00000581905.1,Cytosol,-3.542101327,723,0.455048409,antisense,chromosome_name18
ENST00000581901.1,ENST00000581901.1,Nuclear,2.878680152,2266,0.511032657,antisense,chromosome_name17
ENST00000581836.1,ENST00000581836.1,Cytosol,-0.366763326,553,0.546112116,antisense,chromosome_name18
ENST00000581796.1,ENST00000581796.1,Nuclear,3.690090031,537,0.338919926,antisense,chromosome_name17
ENST00000581718.5,ENST00000581718.5,Cytosol,-0.997237452,574,0.592334495,antisense,chromosome_name17
ENST00000581636.1,ENST00000581636.1,Nuclear,3.506191863,240,0.391666667,antisense,chromosome_name15
ENST00000581579.1,ENST00000581579.1,Cytosol,-0.721718259,865,0.50867052,antisense,chromosome_name17
ENST00000581366.5,ENST00000581366.5,Cytosol,-1.999123431,562,0.53202847,antisense,chromosome_name17
ENST00000581274.1,ENST00000581274.1,Cytosol,-2.631592756,381,0.396325459,antisense,chromosome_name18
ENST00000581173.2,ENST00000581173.2,Nuclear,2.977368277,722,0.495844875,antisense,chromosome_name11
ENST00000581122.1,ENST00000581122.1,Cytosol,-0.144680743,1660,0.439759036,antisense,chromosome_name17
ENST00000581083.1,ENST00000581083.1,Nuclear,3.449447405,437,0.455377574,antisense,chromosome_name17
ENST00000581080.1,ENST00000581080.1,Cytosol,-1.411535975,1790,0.636312849,antisense,chromosome_name17
ENST00000580899.1,ENST00000580899.1,Nuclear,2.928594577,561,0.561497326,antisense,chromosome_name17
ENST00000580897.1,ENST00000580897.1,Cytosol,-2.204473694,563,0.644760213,antisense,chromosome_name17
ENST00000580873.1,ENST00000580873.1,Nuclear,3.43317688,638,0.39184953,antisense,chromosome_name17
ENST00000580854.5,ENST00000580854.5,Cytosol,-0.527007459,790,0.47721519,antisense,chromosome_name6
ENST00000580770.5,ENST00000580770.5,Cytosol,-0.877930425,572,0.543706294,antisense,chromosome_name17
ENST00000580714.1,ENST00000580714.1,Cytosol,-0.814105175,493,0.574036511,antisense,chromosome_name17
ENST00000580580.1,ENST00000580580.1,Nuclear,4.291850943,737,0.530529172,antisense,chromosome_name18
ENST00000580576.5,ENST00000580576.5,Nuclear,3.109754752,2175,0.442758621,antisense,chromosome_name9
ENST00000580511.5,ENST00000580511.5,Cytosol,-1.669371872,853,0.554513482,antisense,chromosome_name6
ENST00000580491.1,ENST00000580491.1,Cytosol,-1.117519548,616,0.503246753,antisense,chromosome_name18
ENST00000580467.5,ENST00000580467.5,Nuclear,2.885548001,1260,0.461111111,antisense,chromosome_name9
ENST00000580438.1,ENST00000580438.1,Nuclear,3.232695771,1512,0.351190476,antisense,chromosome_name15
ENST00000580420.1,ENST00000580420.1,Cytosol,-1.39247445,1582,0.582174463,antisense,chromosome_name18
ENST00000580253.1,ENST00000580253.1,Nuclear,3.783526078,562,0.46975089,antisense,chromosome_name17
ENST00000580180.5,ENST00000580180.5,Cytosol,-3.222141281,753,0.494023904,antisense,chromosome_name17
ENST00000580139.1,ENST00000580139.1,Cytosol,-0.148245193,1771,0.492941841,antisense,chromosome_name18
ENST00000579975.1,ENST00000579975.1,Nuclear,3.141204629,633,0.499210111,antisense,chromosome_name17
ENST00000579859.1,ENST00000579859.1,Cytosol,-4.558151033,1791,0.570630932,antisense,chromosome_name17
ENST00000579713.1,ENST00000579713.1,Cytosol,-0.452876475,817,0.428396573,antisense,chromosome_name18
ENST00000579599.1,ENST00000579599.1,Nuclear,3.129112398,1190,0.613445378,antisense,chromosome_name17
ENST00000579527.5,ENST00000579527.5,Nuclear,4.74344367,2042,0.588148874,antisense,chromosome_name17
ENST00000579473.5,ENST00000579473.5,Cytosol,-2.433221765,585,0.526495726,antisense,chromosome_name17
ENST00000579368.1,ENST00000579368.1,Cytosol,-0.777077901,818,0.537897311,antisense,chromosome_name18
ENST00000579352.1,ENST00000579352.1,Nuclear,3.048176874,4955,0.61493441,antisense,chromosome_name17
ENST00000579321.5,ENST00000579321.5,Nuclear,2.892305418,352,0.46875,antisense,chromosome_name18
ENST00000579244.1,ENST00000579244.1,Cytosol,-5.414573831,632,0.534810127,antisense,chromosome_name17
ENST00000579168.6,ENST00000579168.6,Nuclear,4.301964215,638,0.495297806,antisense,chromosome_name17
ENST00000579114.5,ENST00000579114.5,Cytosol,-1.256040055,575,0.568695652,antisense,chromosome_name17
