name,class,Log 2 Fol-Change
ENST00000635449.1,Nuclear,3.04259981
ENST00000626363.2,Nuclear,4.08076439
ENST00000416664.1,Nuclear,4.570132201
ENST00000440221.2,Nuclear,3.469812355
ENST00000417481.1,Nuclear,3.062134021
ENST00000415305.6,Nuclear,2.985397044
ENST00000420038.1,Nuclear,3.639768536
ENST00000498872.2,Nuclear,4.578592897
ENST00000455153.1,Nuclear,3.13622377
ENST00000582774.1,Nuclear,2.85109053
ENST00000601343.1,Nuclear,3.80225864
ENST00000585273.5,Nuclear,3.847432916
ENST00000418612.2,Nuclear,2.851037686
ENST00000609745.1,Nuclear,2.958276148
ENST00000641053.1,Nuclear,2.94611019
ENST00000609669.1,Nuclear,3.201800405
ENST00000624763.1,Nuclear,4.240493835
ENST00000437753.1,Nuclear,2.943581834
ENST00000412393.5,Nuclear,3.004436018
ENST00000623856.1,Nuclear,3.157954111
ENST00000508292.1,Nuclear,4.508428783
ENST00000502479.1,Nuclear,3.876567725
ENST00000624372.1,Nuclear,2.809299827
ENST00000564380.1,Nuclear,4.121158932
ENST00000546414.1,Nuclear,3.363345539
ENST00000416774.1,Nuclear,2.825788415
ENST00000621248.1,Nuclear,3.316224066
ENST00000594069.3,Nuclear,3.054674786
ENST00000641533.1,Nuclear,2.95391125
ENST00000629296.2,Nuclear,2.851004768
ENST00000631276.2,Nuclear,3.523963456
ENST00000624725.1,Nuclear,4.841416116
ENST00000533220.1,Nuclear,2.882688669
ENST00000453636.1,Nuclear,4.004630334
ENST00000382225.3,Nuclear,3.360459099
ENST00000522615.1,Nuclear,2.893900303
ENST00000428367.2,Nuclear,3.091508723
ENST00000590491.1,Nuclear,3.049873128
ENST00000478845.2,Nuclear,2.908774177
ENST00000553963.1,Nuclear,3.64159062
ENST00000560029.5,Nuclear,3.40240375
ENST00000605896.1,Nuclear,3.705848881
ENST00000547207.2,Nuclear,3.634041216
ENST00000526897.1,Nuclear,2.913674614
ENST00000510705.3,Nuclear,3.150853315
ENST00000446521.1,Nuclear,4.040117978
ENST00000624987.1,Nuclear,4.550493723
ENST00000624600.1,Nuclear,3.070016413
ENST00000479085.1,Nuclear,2.871850626
ENST00000514239.1,Nuclear,3.023700148
ENST00000602889.1,Nuclear,2.934757498
ENST00000465549.1,Nuclear,3.2894449
ENST00000622935.1,Nuclear,4.192918554
ENST00000472646.1,Nuclear,4.80870674
ENST00000612894.1,Nuclear,3.176562735
ENST00000575741.1,Nuclear,4.13504062
ENST00000442483.2,Nuclear,3.864334817
ENST00000611566.1,Nuclear,4.150688745
ENST00000568861.1,Nuclear,3.367930854
ENST00000566411.1,Nuclear,3.168651835
ENST00000538335.1,Nuclear,2.984389542
ENST00000589360.1,Nuclear,3.581758375
ENST00000422528.1,Nuclear,5.138495976
ENST00000597541.5,Nuclear,3.175665449
ENST00000584258.1,Nuclear,3.595634207
ENST00000606105.1,Nuclear,3.521442001
ENST00000624203.1,Nuclear,3.543004143
ENST00000556120.5,Nuclear,3.278889538
ENST00000428914.2,Nuclear,2.85890828
ENST00000543167.5,Nuclear,4.860905113
ENST00000428100.1,Nuclear,3.514571702
ENST00000552736.1,Nuclear,4.979878426
ENST00000412944.1,Nuclear,4.35590003
ENST00000608904.1,Nuclear,3.217596197
ENST00000580873.1,Nuclear,3.43317688
ENST00000557733.1,Nuclear,3.5353152
ENST00000621477.1,Nuclear,2.964113359
ENST00000622968.1,Nuclear,3.01937375
ENST00000565008.1,Nuclear,3.861286625
ENST00000548557.1,Nuclear,3.137335524
ENST00000639539.1,Nuclear,3.939611957
ENST00000620056.4,Nuclear,2.846693534
ENST00000641150.1,Nuclear,3.283634242
ENST00000611052.4,Nuclear,2.837603761
ENST00000623008.1,Nuclear,3.839700968
ENST00000617712.1,Nuclear,3.676958995
ENST00000628063.2,Nuclear,3.510360839
ENST00000623539.1,Nuclear,4.122690464
ENST00000623447.3,Nuclear,2.894082608
ENST00000610061.1,Nuclear,4.668734751
ENST00000457707.1,Nuclear,2.826018742
ENST00000557308.1,Nuclear,3.615676939
ENST00000624519.1,Nuclear,3.120576084
ENST00000591705.1,Nuclear,2.814205215
ENST00000530389.1,Nuclear,3.229759695
ENST00000450004.1,Nuclear,3.188534112
ENST00000616999.1,Nuclear,3.365452804
ENST00000412134.5,Nuclear,3.209574244
ENST00000624112.1,Nuclear,5.44942427
ENST00000484859.1,Nuclear,3.210392308
ENST00000523166.1,Nuclear,3.997369862
ENST00000588257.5,Nuclear,5.360994353
ENST00000541092.1,Nuclear,3.666909873
ENST00000624477.1,Nuclear,2.899520763
ENST00000587616.1,Nuclear,3.312741813
ENST00000527642.5,Nuclear,3.688304471
ENST00000440888.1,Nuclear,3.185339166
ENST00000598857.1,Nuclear,3.097128507
ENST00000434195.1,Nuclear,3.758007698
ENST00000440379.2,Nuclear,3.256544069
ENST00000581901.1,Nuclear,2.878680152
ENST00000416104.5,Nuclear,4.566510972
ENST00000454228.1,Nuclear,3.081836137
ENST00000566538.1,Nuclear,3.219674225
ENST00000562504.1,Nuclear,3.165696496
ENST00000567769.1,Nuclear,3.162375908
ENST00000624517.1,Nuclear,3.123475908
ENST00000568270.1,Nuclear,4.166098082
ENST00000627551.2,Nuclear,4.257973129
ENST00000609192.5,Nuclear,5.71795148
ENST00000565584.1,Nuclear,3.280440297
ENST00000513955.1,Nuclear,2.848641074
ENST00000522531.1,Nuclear,3.27004678
ENST00000619983.1,Nuclear,3.47333898
ENST00000609103.1,Nuclear,3.439532766
ENST00000554186.2,Nuclear,3.813627851
ENST00000597288.1,Nuclear,2.932156888
ENST00000511793.1,Nuclear,3.788702078
ENST00000431997.2,Nuclear,4.423966648
ENST00000554016.2,Nuclear,3.086314722
ENST00000532922.1,Nuclear,2.950288983
ENST00000417193.5,Nuclear,2.884835968
ENST00000421068.5,Nuclear,3.808866787
ENST00000458007.2,Nuclear,4.4557862
ENST00000437334.1,Nuclear,3.557029542
ENST00000623861.1,Nuclear,5.052781474
ENST00000452500.1,Nuclear,4.183480313
ENST00000610254.1,Nuclear,4.606386931
ENST00000637564.1,Nuclear,4.138106751
ENST00000454596.1,Nuclear,3.245912353
ENST00000506222.6,Nuclear,3.624528474
ENST00000624952.1,Nuclear,3.981203151
ENST00000488210.1,Nuclear,3.72618463
ENST00000512290.2,Nuclear,3.253641618
ENST00000587218.1,Nuclear,3.095405749
ENST00000639687.1,Nuclear,2.814235696
ENST00000566551.1,Nuclear,4.523921814
ENST00000556923.1,Nuclear,4.71330696
ENST00000623312.1,Nuclear,4.248245645
ENST00000448840.6,Nuclear,4.191014641
ENST00000605407.1,Nuclear,4.711682704
ENST00000420118.1,Nuclear,3.361949678
ENST00000527054.1,Nuclear,3.640900634
ENST00000566945.1,Nuclear,5.690312848
ENST00000624672.1,Nuclear,2.864437431
ENST00000440213.1,Nuclear,3.666563721
ENST00000496067.2,Nuclear,4.065052902
ENST00000623828.1,Nuclear,3.139693756
ENST00000612949.4,Nuclear,5.533206721
ENST00000559235.5,Nuclear,2.818902151
ENST00000436529.2,Nuclear,3.361692279
ENST00000443799.5,Nuclear,4.200779756
ENST00000428641.1,Nuclear,3.018061771
ENST00000629369.1,Nuclear,3.450420733
ENST00000445027.2,Nuclear,3.228747049
ENST00000608972.1,Nuclear,4.368197005
ENST00000624016.1,Nuclear,3.779025252
ENST00000638163.1,Nuclear,2.929682195
ENST00000552992.1,Nuclear,4.582711262
ENST00000619893.1,Nuclear,4.850951813
ENST00000566764.1,Nuclear,3.193130815
ENST00000565297.1,Nuclear,3.093376039
ENST00000576046.1,Nuclear,2.894134363
ENST00000623479.1,Nuclear,2.903600164
ENST00000613522.1,Nuclear,2.890442101
ENST00000413763.1,Nuclear,4.209588076
ENST00000622757.1,Nuclear,3.960954276
ENST00000534271.1,Nuclear,3.637953634
ENST00000618276.1,Nuclear,2.978375251
ENST00000535643.5,Nuclear,3.404069318
ENST00000457168.2,Nuclear,3.625054901
ENST00000601445.5,Nuclear,3.394089558
ENST00000569543.1,Nuclear,3.356196371
ENST00000556368.1,Nuclear,3.479507357
ENST00000453572.1,Nuclear,5.026910393
ENST00000525952.1,Nuclear,4.956231874
ENST00000591962.1,Nuclear,3.306957226
ENST00000629902.1,Nuclear,3.692398178
ENST00000444180.3,Nuclear,3.583215791
ENST00000491862.5,Nuclear,2.886571859
ENST00000431244.1,Nuclear,3.568852568
ENST00000413121.5,Nuclear,4.18874484
ENST00000610133.1,Nuclear,3.650182193
ENST00000431144.1,Nuclear,2.885159919
ENST00000295052.3,Nuclear,3.159735913
ENST00000623981.1,Nuclear,3.986550166
ENST00000448049.1,Nuclear,3.483845035
ENST00000597499.1,Nuclear,3.931852448
ENST00000423708.3,Nuclear,5.696451545
ENST00000454411.1,Nuclear,3.330374936
ENST00000530430.1,Nuclear,3.919275537
ENST00000564402.1,Nuclear,2.944668667
ENST00000623035.1,Nuclear,2.994122824
ENST00000610668.4,Nuclear,3.814507406
ENST00000492952.1,Nuclear,2.874071375
ENST00000600155.1,Nuclear,2.925048844
ENST00000520988.1,Nuclear,3.144899925
ENST00000623697.1,Nuclear,3.334170701
ENST00000579527.5,Nuclear,4.74344367
ENST00000441093.1,Nuclear,2.893431858
ENST00000641961.1,Nuclear,3.252605766
ENST00000606125.1,Nuclear,3.008010761
ENST00000617627.1,Nuclear,3.830649789
ENST00000528133.1,Nuclear,3.006815827
ENST00000514376.1,Nuclear,2.830779048
ENST00000559615.1,Nuclear,3.65198646
ENST00000595728.2,Nuclear,3.724137915
ENST00000569326.2,Nuclear,3.249323524
ENST00000420199.5,Nuclear,3.4374439
ENST00000624930.1,Nuclear,3.98021508
ENST00000455299.1,Nuclear,4.104877998
ENST00000599889.1,Nuclear,2.895701626
ENST00000616469.4,Nuclear,4.61656929
ENST00000584365.1,Nuclear,4.33010943
ENST00000553913.2,Nuclear,2.854652619
ENST00000641872.1,Nuclear,3.871260138
ENST00000607486.1,Nuclear,4.39031085
ENST00000624079.1,Nuclear,3.128875062
ENST00000439046.1,Nuclear,2.951523381
ENST00000539362.1,Nuclear,3.266489643
ENST00000418369.1,Nuclear,3.180974072
ENST00000412403.1,Nuclear,3.149886497
ENST00000473426.1,Nuclear,2.995037176
ENST00000612900.1,Nuclear,2.962271472
ENST00000604082.1,Nuclear,3.145483388
ENST00000445865.1,Nuclear,3.32891309
ENST00000521257.1,Nuclear,3.033294676
ENST00000508534.5,Nuclear,6.076612853
ENST00000569130.1,Nuclear,2.954414149
ENST00000417244.1,Nuclear,3.245479079
ENST00000529961.1,Nuclear,3.459423899
ENST00000456316.1,Nuclear,2.937458887
ENST00000627863.2,Nuclear,3.153799856
ENST00000517512.1,Nuclear,3.571132402
ENST00000447058.2,Nuclear,4.010788601
ENST00000607518.1,Nuclear,3.225971478
ENST00000412652.1,Nuclear,3.990077759
ENST00000439076.2,Nuclear,5.557148125
ENST00000570493.2,Nuclear,3.863202301
ENST00000591558.1,Nuclear,3.343097625
ENST00000414795.1,Nuclear,2.889200005
ENST00000422420.1,Nuclear,3.245236048
ENST00000589099.1,Nuclear,2.885628547
ENST00000628237.2,Nuclear,4.124605858
ENST00000609832.5,Nuclear,3.512221694
ENST00000607370.1,Nuclear,4.04898565
ENST00000523724.1,Nuclear,3.834978402
ENST00000524453.1,Nuclear,3.870451005
ENST00000623442.1,Nuclear,5.037665659
ENST00000430770.1,Nuclear,3.427183389
ENST00000601841.1,Nuclear,2.857778174
ENST00000621598.1,Nuclear,2.873799932
ENST00000582142.1,Nuclear,4.514453226
ENST00000555174.5,Nuclear,5.212949748
ENST00000444093.1,Nuclear,4.888431841
ENST00000624603.1,Nuclear,3.039243052
ENST00000641922.1,Nuclear,3.60292124
ENST00000313031.2,Nuclear,2.997523031
ENST00000558175.1,Nuclear,2.889182505
ENST00000636421.1,Nuclear,3.222764536
ENST00000498199.1,Nuclear,3.154742509
ENST00000433182.1,Nuclear,3.887447695
ENST00000443966.2,Nuclear,2.992655444
ENST00000515122.1,Nuclear,3.194423518
ENST00000605007.1,Nuclear,3.108572949
ENST00000561541.1,Nuclear,3.109656842
ENST00000637497.1,Nuclear,2.845112547
ENST00000467794.1,Nuclear,4.337661053
ENST00000507876.1,Nuclear,3.685168999
ENST00000568767.1,Nuclear,3.18121409
ENST00000520562.1,Nuclear,2.945189348
ENST00000625222.1,Nuclear,3.23462804
ENST00000641968.1,Nuclear,5.27756774
ENST00000411946.1,Nuclear,3.646205875
ENST00000627453.2,Nuclear,4.061258884
ENST00000374801.3,Nuclear,3.285521418
ENST00000623474.1,Nuclear,3.939682038
ENST00000523434.5,Nuclear,4.210613182
ENST00000622091.1,Nuclear,3.187549905
ENST00000496994.1,Nuclear,4.077313307
ENST00000521680.5,Nuclear,3.43476306
ENST00000505893.6,Nuclear,3.395938269
ENST00000458207.5,Nuclear,3.168271092
ENST00000524159.1,Nuclear,4.107114404
ENST00000624576.3,Nuclear,4.335646544
ENST00000624125.1,Nuclear,3.034567281
ENST00000609880.1,Nuclear,3.004702684
ENST00000620192.1,Nuclear,4.376173379
ENST00000584351.5,Nuclear,2.837446991
ENST00000601505.5,Nuclear,5.079270453
ENST00000569513.1,Nuclear,3.258640455
ENST00000546982.1,Nuclear,3.370412091
ENST00000569425.3,Nuclear,3.034826285
ENST00000632102.1,Nuclear,4.258352774
ENST00000583462.1,Nuclear,3.821224054
ENST00000569238.1,Nuclear,3.926036622
ENST00000533634.1,Nuclear,4.673616769
ENST00000442305.1,Nuclear,3.645860867
ENST00000513221.1,Nuclear,4.713961687
ENST00000573007.1,Nuclear,3.520509626
ENST00000628754.2,Nuclear,4.413813886
ENST00000421645.2,Nuclear,3.492643833
ENST00000538654.5,Nuclear,3.919348719
ENST00000626954.2,Nuclear,3.609290655
ENST00000635532.1,Nuclear,4.242142915
ENST00000582752.6,Nuclear,4.009203788
ENST00000510922.1,Nuclear,3.12846629
ENST00000590932.5,Nuclear,4.09238833
ENST00000609314.5,Nuclear,4.384590642
ENST00000484679.5,Nuclear,3.946786695
ENST00000621084.1,Nuclear,3.418419692
ENST00000638437.1,Nuclear,3.274133076
ENST00000585028.5,Nuclear,3.336466903
ENST00000423346.1,Nuclear,3.882601173
ENST00000456335.1,Nuclear,2.84302399
ENST00000624546.1,Nuclear,3.010361684
ENST00000424630.1,Nuclear,3.872929583
ENST00000415532.2,Nuclear,4.379056448
ENST00000638546.1,Nuclear,3.336867561
ENST00000569460.1,Nuclear,4.148489073
ENST00000412674.1,Nuclear,4.252761868
ENST00000553812.1,Nuclear,3.537813083
ENST00000513158.1,Nuclear,3.272470503
ENST00000617309.1,Nuclear,3.443787377
ENST00000616222.4,Nuclear,3.777800856
ENST00000608095.1,Nuclear,4.171353054
ENST00000435578.1,Nuclear,3.094921852
ENST00000600240.5,Nuclear,3.380497294
ENST00000623339.1,Nuclear,3.237304378
ENST00000605051.1,Nuclear,4.942368901
ENST00000585801.1,Nuclear,3.103147903
ENST00000413977.1,Nuclear,3.939186277
ENST00000616950.1,Nuclear,3.476844461
ENST00000558269.2,Nuclear,5.151047562
ENST00000594562.1,Nuclear,3.879661977
ENST00000567929.1,Nuclear,3.181920329
ENST00000559428.1,Nuclear,3.488603606
ENST00000578664.1,Nuclear,3.141849695
ENST00000636819.1,Nuclear,3.628210205
ENST00000558258.1,Nuclear,4.749794153
ENST00000610845.1,Nuclear,3.131785929
ENST00000505254.6,Nuclear,4.938607319
ENST00000453774.1,Nuclear,5.143594157
ENST00000624240.1,Nuclear,2.870067787
ENST00000618311.4,Nuclear,2.853517254
ENST00000601752.1,Nuclear,2.992862477
ENST00000431027.1,Nuclear,3.2137471
ENST00000610408.4,Nuclear,3.965687283
ENST00000580975.1,Nuclear,3.137748109
ENST00000560395.5,Nuclear,3.045669664
ENST00000451443.1,Nuclear,3.794918947
ENST00000581917.1,Nuclear,3.377312106
ENST00000431351.1,Nuclear,2.929432246
ENST00000610918.1,Nuclear,2.822239474
ENST00000458331.1,Nuclear,3.669581218
ENST00000520156.1,Nuclear,3.688902654
ENST00000533576.1,Nuclear,4.051200978
ENST00000419272.1,Nuclear,3.439807867
ENST00000421758.5,Nuclear,4.411300042
ENST00000549303.1,Nuclear,3.531819013
ENST00000455485.5,Nuclear,3.646832385
ENST00000558938.1,Nuclear,4.59288369
ENST00000623533.1,Nuclear,2.922504571
ENST00000597745.5,Nuclear,4.261765796
ENST00000420411.7,Nuclear,3.802316626
ENST00000585484.1,Nuclear,2.935150409
ENST00000627502.2,Nuclear,2.868951276
ENST00000548199.1,Nuclear,4.013658977
ENST00000623314.1,Nuclear,3.238686839
ENST00000565441.1,Nuclear,4.392822731
ENST00000624347.1,Nuclear,3.598105729
ENST00000623514.1,Nuclear,4.29833314
ENST00000627173.1,Nuclear,3.328930566
ENST00000609367.1,Nuclear,3.590224111
ENST00000512043.1,Nuclear,3.857639041
ENST00000558622.5,Nuclear,3.700928512
ENST00000623391.1,Nuclear,4.409217865
ENST00000580119.1,Nuclear,3.864939651
ENST00000561588.2,Nuclear,2.975407895
ENST00000565254.1,Nuclear,3.167537721
ENST00000604605.1,Nuclear,3.36115352
ENST00000568708.1,Nuclear,3.173156271
ENST00000618284.1,Nuclear,3.19113724
ENST00000607494.5,Nuclear,3.082663306
ENST00000416595.1,Nuclear,2.817296017
ENST00000640920.1,Nuclear,2.818477221
ENST00000583571.1,Nuclear,3.185456324
ENST00000526976.1,Nuclear,3.16853117
ENST00000522190.1,Nuclear,2.972723305
ENST00000641099.1,Nuclear,2.845931642
ENST00000624048.1,Nuclear,3.783372624
ENST00000601511.5,Nuclear,4.056363606
ENST00000594898.1,Nuclear,3.41899087
ENST00000512241.1,Nuclear,3.509635036
ENST00000625085.1,Nuclear,3.119925515
ENST00000626762.2,Nuclear,2.994124837
ENST00000590167.1,Nuclear,3.440245852
ENST00000422074.2,Nuclear,2.941590088
ENST00000618925.1,Nuclear,2.852448782
ENST00000623297.1,Nuclear,3.252280879
ENST00000633109.1,Nuclear,4.600247312
ENST00000419028.2,Nuclear,3.044958068
ENST00000433374.1,Nuclear,5.177808288
ENST00000598509.5,Nuclear,2.94724345
ENST00000414098.2,Nuclear,3.653744008
ENST00000497996.1,Nuclear,3.113982618
ENST00000620163.1,Nuclear,2.812718391
ENST00000612055.1,Nuclear,4.147756434
ENST00000425894.1,Nuclear,2.921414298
ENST00000596276.1,Nuclear,3.995683221
ENST00000608254.1,Nuclear,4.087944675
ENST00000512875.2,Nuclear,3.366546683
ENST00000623729.1,Nuclear,2.999105018
ENST00000501916.1,Nuclear,3.239179734
ENST00000490765.4,Nuclear,4.156564275
ENST00000626300.1,Nuclear,3.387770858
ENST00000511497.5,Nuclear,3.146417226
ENST00000427619.5,Nuclear,3.270736061
ENST00000613169.1,Nuclear,3.252078032
ENST00000615176.1,Nuclear,3.796951348
ENST00000562242.1,Nuclear,2.976298126
ENST00000421003.5,Nuclear,3.83183551
ENST00000584675.1,Nuclear,2.91030305
ENST00000624792.1,Nuclear,2.949420683
ENST00000415029.1,Nuclear,3.672789293
ENST00000556926.1,Nuclear,4.061709137
ENST00000624516.1,Nuclear,3.65131097
ENST00000439792.1,Nuclear,3.458692942
ENST00000630623.2,Nuclear,3.152719356
ENST00000563610.1,Nuclear,5.377852848
ENST00000447297.1,Nuclear,4.0894321
ENST00000433228.1,Nuclear,4.081236543
ENST00000390329.3,Nuclear,2.992228054
ENST00000628013.2,Nuclear,2.844053436
ENST00000624433.1,Nuclear,3.438293316
ENST00000624373.1,Nuclear,2.806091461
ENST00000634424.1,Nuclear,4.356633505
ENST00000623873.1,Nuclear,4.484735854
ENST00000609545.1,Nuclear,3.493608242
ENST00000623230.1,Nuclear,4.410196954
ENST00000615897.1,Nuclear,4.173261142
ENST00000436286.2,Nuclear,2.930264767
ENST00000420815.5,Nuclear,2.823749462
ENST00000504748.1,Nuclear,3.294563146
ENST00000638462.1,Nuclear,3.527014425
ENST00000453174.7,Nuclear,4.010084874
ENST00000563230.1,Nuclear,3.306269585
ENST00000430051.1,Nuclear,3.923794953
ENST00000588099.1,Nuclear,3.274397797
ENST00000518701.1,Nuclear,3.700104474
ENST00000606827.1,Nuclear,6.191505879
ENST00000591141.1,Nuclear,2.854314476
ENST00000593620.5,Nuclear,3.721637486
ENST00000457116.1,Nuclear,3.631199774
ENST00000432067.1,Nuclear,5.200719866
ENST00000625159.1,Nuclear,2.819427344
ENST00000609788.5,Nuclear,4.33644075
ENST00000634951.1,Nuclear,3.676111326
ENST00000624718.2,Nuclear,4.037737333
ENST00000598917.6,Nuclear,5.067490475
ENST00000529070.1,Nuclear,2.805876264
ENST00000594653.1,Nuclear,4.942892946
ENST00000437064.1,Nuclear,4.592414228
ENST00000624711.1,Nuclear,3.584304759
ENST00000558671.1,Nuclear,4.116997701
ENST00000561764.1,Nuclear,3.425759127
ENST00000498997.3,Nuclear,3.597148204
ENST00000624201.1,Nuclear,3.851758552
ENST00000563837.1,Nuclear,2.946108321
ENST00000641877.1,Nuclear,4.6455766
ENST00000641621.1,Nuclear,7.411738484
ENST00000558621.2,Nuclear,4.280969116
ENST00000590274.1,Nuclear,2.864300983
ENST00000519147.1,Nuclear,2.890271596
ENST00000551732.1,Nuclear,3.361408521
ENST00000447343.2,Nuclear,3.883962347
ENST00000418442.1,Nuclear,3.762609579
ENST00000585620.1,Nuclear,5.28792545
ENST00000623458.1,Nuclear,3.673241731
ENST00000437557.2,Nuclear,2.936763568
ENST00000623544.1,Nuclear,4.520498621
ENST00000559904.1,Nuclear,3.62387977
ENST00000640355.1,Nuclear,3.481763562
ENST00000607072.1,Nuclear,3.154562722
ENST00000561202.1,Nuclear,3.83578495
ENST00000617777.1,Nuclear,3.103075077
ENST00000568587.1,Nuclear,3.068567358
ENST00000523002.1,Nuclear,3.434991912
ENST00000585065.1,Nuclear,3.625817223
ENST00000431557.1,Nuclear,2.834714227
ENST00000515842.1,Nuclear,3.592729575
ENST00000582262.1,Nuclear,4.254256177
ENST00000418282.2,Nuclear,3.140022189
ENST00000521714.1,Nuclear,3.053902316
ENST00000439059.2,Nuclear,3.305319092
ENST00000554430.1,Nuclear,3.782630597
ENST00000610011.1,Nuclear,3.696288905
ENST00000619654.1,Nuclear,4.421916665
ENST00000636621.1,Nuclear,3.092173168
ENST00000624902.1,Nuclear,3.509193727
ENST00000430401.5,Nuclear,5.39904555
ENST00000625338.1,Nuclear,3.68390584
ENST00000422118.1,Nuclear,3.110407167
ENST00000610236.1,Nuclear,2.991995386
ENST00000546223.1,Nuclear,2.895899453
ENST00000493739.2,Nuclear,2.979472907
ENST00000618132.1,Nuclear,4.520614043
ENST00000565136.1,Nuclear,3.389533487
ENST00000642088.1,Nuclear,3.520057508
ENST00000605385.1,Nuclear,3.479945687
ENST00000432505.1,Nuclear,3.455901364
ENST00000541782.1,Nuclear,3.496135656
ENST00000563631.1,Nuclear,4.019121702
